customer_id,name,email,country,segment,created_at
CUST-02393,Customer 2393,customer2393@example.com,KR,consumer,2022-02-11T00:00:00
CUST-02394,Customer 2394,customer2394@example.com,AU,small-business,2021-03-17T00:00:00
CUST-02395,Customer 2395,customer2395@example.com,AU,mid-market,2022-06-05T00:00:00
CUST-02396,Customer 2396,customer2396@example.com,US,mid-market,2020-08-01T00:00:00
CUST-02397,Customer 2397,customer2397@example.com,CA,consumer,2022-01-28T00:00:00
CUST-02398,Customer 2398,customer2398@example.com,DE,mid-market,2023-09-10T00:00:00
CUST-02399,Customer 2399,customer2399@example.com,CA,consumer,2022-08-04T00:00:00
CUST-02400,Customer 2400,customer2400@example.com,AU,small-business,2022-10-28T00:00:00
CUST-02401,Customer 2401,customer2401@example.com,DE,mid-market,2022-06-09T00:00:00
CUST-02402,Customer 2402,customer2402@example.com,AU,enterprise,2020-06-06T00:00:00
CUST-02403,Customer 2403,customer2403@example.com,US,mid-market,2022-08-06T00:00:00
CUST-02404,Customer 2404,customer2404@example.com,KR,enterprise,2022-12-08T00:00:00
CUST-02405,Customer 2405,customer2405@example.com,JP,mid-market,2022-09-25T00:00:00
CUST-02406,Customer 2406,customer2406@example.com,AU,mid-market,2022-04-08T00:00:00
CUST-02407,Customer 2407,customer2407@example.com,UK,small-business,2020-09-27T00:00:00
CUST-02408,Customer 2408,customer2408@example.com,DE,small-business,2021-11-15T00:00:00
CUST-02409,Customer 2409,customer2409@example.com,BR,consumer,2022-06-02T00:00:00
CUST-02410,Customer 2410,customer2410@example.com,BR,enterprise,2021-01-19T00:00:00
CUST-02411,Customer 2411,customer2411@example.com,DE,small-business,2022-12-14T00:00:00
CUST-02412,Customer 2412,customer2412@example.com,CA,enterprise,2021-04-06T00:00:00
CUST-02413,Customer 2413,customer2413@example.com,IN,mid-market,2022-04-18T00:00:00
CUST-02414,Customer 2414,customer2414@example.com,KR,mid-market,2021-08-25T00:00:00
CUST-02415,Customer 2415,customer2415@example.com,KR,consumer,2022-01-17T00:00:00
CUST-02416,Customer 2416,customer2416@example.com,IN,enterprise,2023-04-18T00:00:00
CUST-02417,Customer 2417,customer2417@example.com,KR,small-business,2021-11-04T00:00:00
CUST-02418,Customer 2418,customer2418@example.com,KR,mid-market,2023-10-20T00:00:00
CUST-02419,Customer 2419,customer2419@example.com,US,small-business,2022-03-23T00:00:00
CUST-02420,Customer 2420,customer2420@example.com,JP,mid-market,2020-11-26T00:00:00
CUST-02421,Customer 2421,customer2421@example.com,BR,mid-market,2021-11-19T00:00:00
CUST-02422,Customer 2422,customer2422@example.com,US,small-business,2020-04-22T00:00:00
CUST-02423,Customer 2423,customer2423@example.com,AU,enterprise,2020-01-16T00:00:00
CUST-02424,Customer 2424,customer2424@example.com,IN,mid-market,2022-11-25T00:00:00
CUST-02425,Customer 2425,customer2425@example.com,FR,mid-market,2021-11-14T00:00:00
CUST-02426,Customer 2426,customer2426@example.com,KR,small-business,2020-03-25T00:00:00
CUST-02427,Customer 2427,customer2427@example.com,AU,mid-market,2022-10-12T00:00:00
CUST-02428,Customer 2428,customer2428@example.com,AU,small-business,2022-10-21T00:00:00
CUST-02429,Customer 2429,customer2429@example.com,IN,enterprise,2021-04-16T00:00:00
CUST-02430,Customer 2430,customer2430@example.com,KR,enterprise,2022-06-11T00:00:00
CUST-02431,Customer 2431,customer2431@example.com,BR,consumer,2022-10-16T00:00:00
CUST-02432,Customer 2432,customer2432@example.com,BR,enterprise,2021-08-13T00:00:00
CUST-02433,Customer 2433,customer2433@example.com,BR,mid-market,2023-04-15T00:00:00
CUST-02434,Customer 2434,customer2434@example.com,US,enterprise,2021-06-25T00:00:00
CUST-02435,Customer 2435,customer2435@example.com,CA,enterprise,2021-07-10T00:00:00
CUST-02436,Customer 2436,customer2436@example.com,US,consumer,2023-12-20T00:00:00
CUST-02437,Customer 2437,customer2437@example.com,KR,enterprise,2023-09-29T00:00:00
CUST-02438,Customer 2438,customer2438@example.com,US,mid-market,2022-10-07T00:00:00
CUST-02439,Customer 2439,customer2439@example.com,FR,small-business,2020-02-01T00:00:00
CUST-02440,Customer 2440,customer2440@example.com,IN,consumer,2023-03-10T00:00:00
CUST-02441,Customer 2441,customer2441@example.com,BR,consumer,2021-09-30T00:00:00
CUST-02442,Customer 2442,customer2442@example.com,FR,mid-market,2021-07-20T00:00:00
CUST-02443,Customer 2443,customer2443@example.com,FR,mid-market,2021-07-19T00:00:00
CUST-02444,Customer 2444,customer2444@example.com,IN,consumer,2021-03-19T00:00:00
CUST-02445,Customer 2445,customer2445@example.com,CA,consumer,2022-03-01T00:00:00
CUST-02446,Customer 2446,customer2446@example.com,US,enterprise,2021-12-05T00:00:00
CUST-02447,Customer 2447,customer2447@example.com,BR,consumer,2022-01-22T00:00:00
CUST-02448,Customer 2448,customer2448@example.com,FR,consumer,2022-06-15T00:00:00
CUST-02449,Customer 2449,customer2449@example.com,UK,small-business,2023-07-20T00:00:00
CUST-02450,Customer 2450,customer2450@example.com,JP,mid-market,2021-06-26T00:00:00
CUST-02451,Customer 2451,customer2451@example.com,UK,mid-market,2021-09-29T00:00:00
CUST-02452,Customer 2452,customer2452@example.com,UK,consumer,2021-02-22T00:00:00
CUST-02453,Customer 2453,customer2453@example.com,BR,small-business,2022-08-01T00:00:00
CUST-02454,Customer 2454,customer2454@example.com,FR,small-business,2023-10-31T00:00:00
CUST-02455,Customer 2455,customer2455@example.com,UK,small-business,2021-10-27T00:00:00
CUST-02456,Customer 2456,customer2456@example.com,UK,small-business,2023-03-25T00:00:00
CUST-02457,Customer 2457,customer2457@example.com,CA,small-business,2021-05-24T00:00:00
CUST-02458,Customer 2458,customer2458@example.com,DE,mid-market,2020-08-10T00:00:00
CUST-02459,Customer 2459,customer2459@example.com,IN,mid-market,2021-04-29T00:00:00
CUST-02460,Customer 2460,customer2460@example.com,BR,consumer,2023-07-31T00:00:00
CUST-02461,Customer 2461,customer2461@example.com,US,consumer,2022-11-29T00:00:00
CUST-02462,Customer 2462,customer2462@example.com,DE,enterprise,2020-06-24T00:00:00
CUST-02463,Customer 2463,customer2463@example.com,UK,small-business,2022-06-28T00:00:00
CUST-02464,Customer 2464,customer2464@example.com,FR,consumer,2021-05-13T00:00:00
CUST-02465,Customer 2465,customer2465@example.com,KR,small-business,2022-04-06T00:00:00
CUST-02466,Customer 2466,customer2466@example.com,IN,small-business,2021-03-03T00:00:00
CUST-02467,Customer 2467,customer2467@example.com,KR,consumer,2022-07-26T00:00:00
CUST-02468,Customer 2468,customer2468@example.com,DE,consumer,2023-01-18T00:00:00
CUST-02469,Customer 2469,customer2469@example.com,AU,small-business,2021-03-25T00:00:00
CUST-02470,Customer 2470,customer2470@example.com,KR,small-business,2021-06-14T00:00:00
CUST-02471,Customer 2471,customer2471@example.com,JP,enterprise,2021-04-13T00:00:00
CUST-02472,Customer 2472,customer2472@example.com,FR,mid-market,2021-12-30T00:00:00
CUST-02473,Customer 2473,customer2473@example.com,US,enterprise,2020-05-21T00:00:00
CUST-02474,Customer 2474,customer2474@example.com,AU,enterprise,2020-06-03T00:00:00
CUST-02475,Customer 2475,customer2475@example.com,DE,consumer,2021-08-08T00:00:00
CUST-02476,Customer 2476,customer2476@example.com,JP,enterprise,2021-09-10T00:00:00
CUST-02477,Customer 2477,customer2477@example.com,FR,small-business,2022-09-06T00:00:00
CUST-02478,Customer 2478,customer2478@example.com,JP,mid-market,2023-09-23T00:00:00
CUST-02479,Customer 2479,customer2479@example.com,FR,small-business,2020-05-11T00:00:00
CUST-02480,Customer 2480,customer2480@example.com,US,consumer,2020-01-02T00:00:00
CUST-02481,Customer 2481,customer2481@example.com,DE,small-business,2021-01-03T00:00:00
CUST-02482,Customer 2482,customer2482@example.com,CA,consumer,2023-11-04T00:00:00
CUST-02483,Customer 2483,customer2483@example.com,AU,enterprise,2021-03-13T00:00:00
CUST-02484,Customer 2484,customer2484@example.com,AU,enterprise,2021-05-30T00:00:00
CUST-02485,Customer 2485,customer2485@example.com,KR,enterprise,2021-07-01T00:00:00
CUST-02486,Customer 2486,customer2486@example.com,FR,consumer,2020-10-15T00:00:00
CUST-02487,Customer 2487,customer2487@example.com,BR,consumer,2020-03-10T00:00:00
CUST-02488,Customer 2488,customer2488@example.com,DE,mid-market,2023-07-13T00:00:00
CUST-02489,Customer 2489,customer2489@example.com,BR,consumer,2020-12-21T00:00:00
CUST-02490,Customer 2490,customer2490@example.com,AU,consumer,2020-06-13T00:00:00
CUST-02491,Customer 2491,customer2491@example.com,CA,small-business,2022-12-24T00:00:00
CUST-02492,Customer 2492,customer2492@example.com,CA,small-business,2021-05-01T00:00:00
CUST-02493,Customer 2493,customer2493@example.com,BR,small-business,2020-04-27T00:00:00
CUST-02494,Customer 2494,customer2494@example.com,IN,enterprise,2022-04-24T00:00:00
CUST-02495,Customer 2495,customer2495@example.com,BR,enterprise,2023-10-17T00:00:00
CUST-02496,Customer 2496,customer2496@example.com,BR,consumer,2022-01-04T00:00:00
CUST-02497,Customer 2497,customer2497@example.com,US,consumer,2023-08-01T00:00:00
CUST-02498,Customer 2498,customer2498@example.com,US,mid-market,2021-02-18T00:00:00
CUST-02499,Customer 2499,customer2499@example.com,JP,enterprise,2023-11-05T00:00:00
CUST-02500,Customer 2500,customer2500@example.com,IN,consumer,2021-12-12T00:00:00
CUST-02501,Customer 2501,customer2501@example.com,DE,enterprise,2020-05-22T00:00:00
CUST-02502,Customer 2502,customer2502@example.com,US,consumer,2023-12-20T00:00:00
CUST-02503,Customer 2503,customer2503@example.com,BR,small-business,2022-11-12T00:00:00
CUST-02504,Customer 2504,customer2504@example.com,UK,small-business,2021-05-07T00:00:00
CUST-02505,Customer 2505,customer2505@example.com,UK,consumer,2020-12-21T00:00:00
CUST-02506,Customer 2506,customer2506@example.com,BR,enterprise,2022-08-19T00:00:00
CUST-02507,Customer 2507,customer2507@example.com,KR,consumer,2020-01-20T00:00:00
CUST-02508,Customer 2508,customer2508@example.com,UK,small-business,2023-08-26T00:00:00
CUST-02509,Customer 2509,customer2509@example.com,UK,small-business,2022-11-22T00:00:00
CUST-02510,Customer 2510,customer2510@example.com,UK,enterprise,2021-04-25T00:00:00
CUST-02511,Customer 2511,customer2511@example.com,FR,mid-market,2021-07-01T00:00:00
CUST-02512,Customer 2512,customer2512@example.com,JP,mid-market,2020-12-15T00:00:00
CUST-02513,Customer 2513,customer2513@example.com,KR,small-business,2023-11-08T00:00:00
CUST-02514,Customer 2514,customer2514@example.com,IN,small-business,2021-01-04T00:00:00
CUST-02515,Customer 2515,customer2515@example.com,DE,consumer,2021-11-16T00:00:00
CUST-02516,Customer 2516,customer2516@example.com,BR,mid-market,2021-06-11T00:00:00
CUST-02517,Customer 2517,customer2517@example.com,KR,enterprise,2023-01-23T00:00:00
CUST-02518,Customer 2518,customer2518@example.com,AU,small-business,2022-04-17T00:00:00
CUST-02519,Customer 2519,customer2519@example.com,AU,small-business,2020-01-23T00:00:00
CUST-02520,Customer 2520,customer2520@example.com,UK,consumer,2022-10-12T00:00:00
CUST-02521,Customer 2521,customer2521@example.com,BR,mid-market,2021-03-22T00:00:00
CUST-02522,Customer 2522,customer2522@example.com,AU,small-business,2020-11-17T00:00:00
CUST-02523,Customer 2523,customer2523@example.com,FR,mid-market,2022-12-11T00:00:00
CUST-02524,Customer 2524,customer2524@example.com,IN,mid-market,2023-10-25T00:00:00
CUST-02525,Customer 2525,customer2525@example.com,DE,enterprise,2020-12-27T00:00:00
CUST-02526,Customer 2526,customer2526@example.com,CA,enterprise,2021-11-05T00:00:00
CUST-02527,Customer 2527,customer2527@example.com,BR,enterprise,2022-04-15T00:00:00
CUST-02528,Customer 2528,customer2528@example.com,US,mid-market,2021-01-11T00:00:00
CUST-02529,Customer 2529,customer2529@example.com,IN,enterprise,2022-04-08T00:00:00
CUST-02530,Customer 2530,customer2530@example.com,CA,small-business,2020-01-28T00:00:00
CUST-02531,Customer 2531,customer2531@example.com,CA,small-business,2023-07-10T00:00:00
CUST-02532,Customer 2532,customer2532@example.com,BR,enterprise,2023-09-20T00:00:00
CUST-02533,Customer 2533,customer2533@example.com,DE,enterprise,2020-05-26T00:00:00
CUST-02534,Customer 2534,customer2534@example.com,JP,enterprise,2021-12-01T00:00:00
CUST-02535,Customer 2535,customer2535@example.com,JP,mid-market,2020-06-21T00:00:00
CUST-02536,Customer 2536,customer2536@example.com,JP,small-business,2020-05-09T00:00:00
CUST-02537,Customer 2537,customer2537@example.com,FR,mid-market,2020-07-06T00:00:00
CUST-02538,Customer 2538,customer2538@example.com,CA,enterprise,2021-05-16T00:00:00
CUST-02539,Customer 2539,customer2539@example.com,IN,small-business,2021-12-29T00:00:00
CUST-02540,Customer 2540,customer2540@example.com,BR,mid-market,2022-07-27T00:00:00
CUST-02541,Customer 2541,customer2541@example.com,DE,enterprise,2023-11-11T00:00:00
CUST-02542,Customer 2542,customer2542@example.com,KR,mid-market,2022-07-16T00:00:00
CUST-02543,Customer 2543,customer2543@example.com,AU,mid-market,2022-11-20T00:00:00
CUST-02544,Customer 2544,customer2544@example.com,AU,enterprise,2020-12-03T00:00:00
CUST-02545,Customer 2545,customer2545@example.com,BR,mid-market,2023-09-02T00:00:00
CUST-02546,Customer 2546,customer2546@example.com,US,mid-market,2022-07-14T00:00:00
CUST-02547,Customer 2547,customer2547@example.com,BR,mid-market,2020-09-09T00:00:00
CUST-02548,Customer 2548,customer2548@example.com,US,consumer,2023-09-16T00:00:00
CUST-02549,Customer 2549,customer2549@example.com,IN,mid-market,2022-04-16T00:00:00
CUST-02550,Customer 2550,customer2550@example.com,IN,consumer,2022-04-17T00:00:00
CUST-02551,Customer 2551,customer2551@example.com,CA,mid-market,2022-11-26T00:00:00
CUST-02552,Customer 2552,customer2552@example.com,US,enterprise,2022-12-09T00:00:00
CUST-02553,Customer 2553,customer2553@example.com,AU,small-business,2023-05-25T00:00:00
CUST-02554,Customer 2554,customer2554@example.com,BR,consumer,2021-08-18T00:00:00
CUST-02555,Customer 2555,customer2555@example.com,US,small-business,2021-10-04T00:00:00
CUST-02556,Customer 2556,customer2556@example.com,BR,mid-market,2020-12-07T00:00:00
CUST-02557,Customer 2557,customer2557@example.com,US,small-business,2021-03-04T00:00:00
CUST-02558,Customer 2558,customer2558@example.com,JP,small-business,2023-05-20T00:00:00
CUST-02559,Customer 2559,customer2559@example.com,JP,small-business,2021-08-29T00:00:00
CUST-02560,Customer 2560,customer2560@example.com,JP,small-business,2022-03-26T00:00:00
CUST-02561,Customer 2561,customer2561@example.com,IN,enterprise,2020-08-20T00:00:00
CUST-02562,Customer 2562,customer2562@example.com,FR,mid-market,2022-07-06T00:00:00
CUST-02563,Customer 2563,customer2563@example.com,FR,mid-market,2022-08-05T00:00:00
CUST-02564,Customer 2564,customer2564@example.com,KR,consumer,2021-09-01T00:00:00
CUST-02565,Customer 2565,customer2565@example.com,BR,consumer,2021-01-07T00:00:00
CUST-02566,Customer 2566,customer2566@example.com,IN,mid-market,2022-03-22T00:00:00
CUST-02567,Customer 2567,customer2567@example.com,FR,small-business,2021-01-16T00:00:00
CUST-02568,Customer 2568,customer2568@example.com,KR,consumer,2020-04-11T00:00:00
CUST-02569,Customer 2569,customer2569@example.com,DE,enterprise,2023-11-01T00:00:00
CUST-02570,Customer 2570,customer2570@example.com,BR,small-business,2021-05-23T00:00:00
CUST-02571,Customer 2571,customer2571@example.com,KR,enterprise,2021-03-05T00:00:00
CUST-02572,Customer 2572,customer2572@example.com,CA,small-business,2022-02-22T00:00:00
CUST-02573,Customer 2573,customer2573@example.com,AU,consumer,2022-12-03T00:00:00
CUST-02574,Customer 2574,customer2574@example.com,BR,enterprise,2022-11-10T00:00:00
CUST-02575,Customer 2575,customer2575@example.com,JP,mid-market,2020-09-14T00:00:00
CUST-02576,Customer 2576,customer2576@example.com,KR,enterprise,2020-06-27T00:00:00
CUST-02577,Customer 2577,customer2577@example.com,UK,enterprise,2022-05-22T00:00:00
CUST-02578,Customer 2578,customer2578@example.com,AU,small-business,2021-01-01T00:00:00
CUST-02579,Customer 2579,customer2579@example.com,CA,small-business,2021-06-08T00:00:00
CUST-02580,Customer 2580,customer2580@example.com,FR,small-business,2021-01-02T00:00:00
CUST-02581,Customer 2581,customer2581@example.com,UK,small-business,2021-01-15T00:00:00
CUST-02582,Customer 2582,customer2582@example.com,JP,enterprise,2022-06-06T00:00:00
CUST-02583,Customer 2583,customer2583@example.com,UK,small-business,2023-04-07T00:00:00
CUST-02584,Customer 2584,customer2584@example.com,DE,enterprise,2022-02-20T00:00:00
CUST-02585,Customer 2585,customer2585@example.com,US,enterprise,2022-03-03T00:00:00
CUST-02586,Customer 2586,customer2586@example.com,CA,mid-market,2023-01-02T00:00:00
CUST-02587,Customer 2587,customer2587@example.com,IN,small-business,2021-03-10T00:00:00
CUST-02588,Customer 2588,customer2588@example.com,CA,consumer,2023-06-15T00:00:00
CUST-02589,Customer 2589,customer2589@example.com,IN,mid-market,2023-01-12T00:00:00
CUST-02590,Customer 2590,customer2590@example.com,FR,small-business,2021-12-04T00:00:00
CUST-02591,Customer 2591,customer2591@example.com,KR,consumer,2023-01-04T00:00:00
CUST-02592,Customer 2592,customer2592@example.com,UK,enterprise,2020-04-25T00:00:00
CUST-02593,Customer 2593,customer2593@example.com,JP,consumer,2021-03-24T00:00:00
CUST-02594,Customer 2594,customer2594@example.com,IN,small-business,2022-05-11T00:00:00
CUST-02595,Customer 2595,customer2595@example.com,UK,small-business,2021-09-21T00:00:00
CUST-02596,Customer 2596,customer2596@example.com,CA,mid-market,2022-06-29T00:00:00
CUST-02597,Customer 2597,customer2597@example.com,DE,enterprise,2020-01-20T00:00:00
CUST-02598,Customer 2598,customer2598@example.com,IN,enterprise,2021-03-05T00:00:00
CUST-02599,Customer 2599,customer2599@example.com,BR,enterprise,2020-02-29T00:00:00
CUST-02600,Customer 2600,customer2600@example.com,UK,small-business,2022-04-04T00:00:00
CUST-02601,Customer 2601,customer2601@example.com,UK,enterprise,2023-08-03T00:00:00
CUST-02602,Customer 2602,customer2602@example.com,CA,mid-market,2022-08-17T00:00:00
CUST-02603,Customer 2603,customer2603@example.com,BR,enterprise,2021-06-16T00:00:00
CUST-02604,Customer 2604,customer2604@example.com,AU,mid-market,2022-09-17T00:00:00
CUST-02605,Customer 2605,customer2605@example.com,DE,small-business,2021-01-14T00:00:00
CUST-02606,Customer 2606,customer2606@example.com,JP,mid-market,2020-01-12T00:00:00
CUST-02607,Customer 2607,customer2607@example.com,BR,small-business,2020-03-01T00:00:00
CUST-02608,Customer 2608,customer2608@example.com,DE,small-business,2021-01-20T00:00:00
CUST-02609,Customer 2609,customer2609@example.com,IN,small-business,2020-11-04T00:00:00
CUST-02610,Customer 2610,customer2610@example.com,IN,enterprise,2023-05-09T00:00:00
CUST-02611,Customer 2611,customer2611@example.com,IN,small-business,2021-02-11T00:00:00
CUST-02612,Customer 2612,customer2612@example.com,DE,consumer,2023-04-25T00:00:00
CUST-02613,Customer 2613,customer2613@example.com,US,consumer,2020-07-07T00:00:00
CUST-02614,Customer 2614,customer2614@example.com,FR,consumer,2023-03-04T00:00:00
CUST-02615,Customer 2615,customer2615@example.com,UK,mid-market,2020-11-30T00:00:00
CUST-02616,Customer 2616,customer2616@example.com,UK,mid-market,2023-05-23T00:00:00
CUST-02617,Customer 2617,customer2617@example.com,CA,mid-market,2021-06-25T00:00:00
CUST-02618,Customer 2618,customer2618@example.com,JP,small-business,2023-01-15T00:00:00
CUST-02619,Customer 2619,customer2619@example.com,DE,consumer,2021-02-19T00:00:00
CUST-02620,Customer 2620,customer2620@example.com,US,small-business,2021-02-12T00:00:00
CUST-02621,Customer 2621,customer2621@example.com,AU,consumer,2020-11-21T00:00:00
CUST-02622,Customer 2622,customer2622@example.com,JP,small-business,2022-07-02T00:00:00
CUST-02623,Customer 2623,customer2623@example.com,DE,mid-market,2021-07-08T00:00:00
CUST-02624,Customer 2624,customer2624@example.com,BR,small-business,2022-06-30T00:00:00
CUST-02625,Customer 2625,customer2625@example.com,US,mid-market,2023-09-19T00:00:00
CUST-02626,Customer 2626,customer2626@example.com,DE,enterprise,2022-12-29T00:00:00
CUST-02627,Customer 2627,customer2627@example.com,US,small-business,2023-06-04T00:00:00
CUST-02628,Customer 2628,customer2628@example.com,KR,mid-market,2022-05-01T00:00:00
CUST-02629,Customer 2629,customer2629@example.com,FR,mid-market,2021-07-24T00:00:00
CUST-02630,Customer 2630,customer2630@example.com,UK,mid-market,2020-05-06T00:00:00
CUST-02631,Customer 2631,customer2631@example.com,CA,small-business,2020-07-29T00:00:00
CUST-02632,Customer 2632,customer2632@example.com,JP,consumer,2022-07-15T00:00:00
CUST-02633,Customer 2633,customer2633@example.com,US,mid-market,2021-12-27T00:00:00
CUST-02634,Customer 2634,customer2634@example.com,KR,mid-market,2020-10-21T00:00:00
CUST-02635,Customer 2635,customer2635@example.com,JP,mid-market,2020-02-05T00:00:00
CUST-02636,Customer 2636,customer2636@example.com,KR,enterprise,2021-05-06T00:00:00
CUST-02637,Customer 2637,customer2637@example.com,FR,consumer,2022-11-23T00:00:00
CUST-02638,Customer 2638,customer2638@example.com,US,consumer,2021-01-01T00:00:00
CUST-02639,Customer 2639,customer2639@example.com,JP,small-business,2020-08-02T00:00:00
CUST-02640,Customer 2640,customer2640@example.com,US,enterprise,2022-11-11T00:00:00
CUST-02641,Customer 2641,customer2641@example.com,IN,small-business,2022-09-20T00:00:00
CUST-02642,Customer 2642,customer2642@example.com,BR,consumer,2022-05-26T00:00:00
CUST-02643,Customer 2643,customer2643@example.com,CA,enterprise,2021-01-23T00:00:00
CUST-02644,Customer 2644,customer2644@example.com,UK,small-business,2020-08-19T00:00:00
CUST-02645,Customer 2645,customer2645@example.com,IN,consumer,2020-01-16T00:00:00
CUST-02646,Customer 2646,customer2646@example.com,JP,mid-market,2023-04-22T00:00:00
CUST-02647,Customer 2647,customer2647@example.com,US,enterprise,2021-03-21T00:00:00
CUST-02648,Customer 2648,customer2648@example.com,IN,mid-market,2022-06-29T00:00:00
CUST-02649,Customer 2649,customer2649@example.com,JP,small-business,2023-02-18T00:00:00
CUST-02650,Customer 2650,customer2650@example.com,CA,small-business,2021-06-03T00:00:00
CUST-02651,Customer 2651,customer2651@example.com,CA,small-business,2020-12-22T00:00:00
CUST-02652,Customer 2652,customer2652@example.com,JP,enterprise,2022-10-18T00:00:00
CUST-02653,Customer 2653,customer2653@example.com,FR,mid-market,2020-03-20T00:00:00
CUST-02654,Customer 2654,customer2654@example.com,FR,consumer,2021-03-15T00:00:00
CUST-02655,Customer 2655,customer2655@example.com,BR,mid-market,2023-10-06T00:00:00
CUST-02656,Customer 2656,customer2656@example.com,JP,enterprise,2022-10-13T00:00:00
CUST-02657,Customer 2657,customer2657@example.com,FR,mid-market,2023-07-24T00:00:00
CUST-02658,Customer 2658,customer2658@example.com,US,enterprise,2020-07-29T00:00:00
CUST-02659,Customer 2659,customer2659@example.com,CA,mid-market,2021-07-17T00:00:00
CUST-02660,Customer 2660,customer2660@example.com,UK,enterprise,2022-10-22T00:00:00
CUST-02661,Customer 2661,customer2661@example.com,AU,small-business,2020-05-19T00:00:00
CUST-02662,Customer 2662,customer2662@example.com,IN,enterprise,2021-09-04T00:00:00
CUST-02663,Customer 2663,customer2663@example.com,US,small-business,2021-11-06T00:00:00
CUST-02664,Customer 2664,customer2664@example.com,KR,small-business,2021-07-21T00:00:00
CUST-02665,Customer 2665,customer2665@example.com,UK,enterprise,2022-08-02T00:00:00
CUST-02666,Customer 2666,customer2666@example.com,KR,small-business,2023-05-04T00:00:00
CUST-02667,Customer 2667,customer2667@example.com,KR,enterprise,2021-01-25T00:00:00
CUST-02668,Customer 2668,customer2668@example.com,KR,enterprise,2022-08-14T00:00:00
CUST-02669,Customer 2669,customer2669@example.com,KR,small-business,2021-12-28T00:00:00
CUST-02670,Customer 2670,customer2670@example.com,JP,enterprise,2021-11-11T00:00:00
CUST-02671,Customer 2671,customer2671@example.com,KR,enterprise,2022-07-29T00:00:00
CUST-02672,Customer 2672,customer2672@example.com,AU,consumer,2023-07-31T00:00:00
CUST-02673,Customer 2673,customer2673@example.com,FR,consumer,2023-04-27T00:00:00
CUST-02674,Customer 2674,customer2674@example.com,JP,small-business,2020-05-27T00:00:00
CUST-02675,Customer 2675,customer2675@example.com,AU,consumer,2020-04-25T00:00:00
CUST-02676,Customer 2676,customer2676@example.com,BR,consumer,2021-06-05T00:00:00
CUST-02677,Customer 2677,customer2677@example.com,BR,small-business,2020-01-22T00:00:00
CUST-02678,Customer 2678,customer2678@example.com,KR,mid-market,2023-05-27T00:00:00
CUST-02679,Customer 2679,customer2679@example.com,BR,consumer,2022-06-02T00:00:00
CUST-02680,Customer 2680,customer2680@example.com,US,enterprise,2020-01-10T00:00:00
CUST-02681,Customer 2681,customer2681@example.com,FR,small-business,2021-08-15T00:00:00
CUST-02682,Customer 2682,customer2682@example.com,CA,small-business,2023-07-15T00:00:00
CUST-02683,Customer 2683,customer2683@example.com,JP,small-business,2020-08-18T00:00:00
CUST-02684,Customer 2684,customer2684@example.com,IN,consumer,2020-01-15T00:00:00
CUST-02685,Customer 2685,customer2685@example.com,JP,enterprise,2021-08-09T00:00:00
CUST-02686,Customer 2686,customer2686@example.com,UK,enterprise,2020-03-16T00:00:00
CUST-02687,Customer 2687,customer2687@example.com,UK,enterprise,2023-08-09T00:00:00
CUST-02688,Customer 2688,customer2688@example.com,BR,enterprise,2020-03-12T00:00:00
CUST-02689,Customer 2689,customer2689@example.com,IN,enterprise,2021-09-21T00:00:00
CUST-02690,Customer 2690,customer2690@example.com,KR,consumer,2023-01-28T00:00:00
CUST-02691,Customer 2691,customer2691@example.com,UK,consumer,2020-09-24T00:00:00
CUST-02692,Customer 2692,customer2692@example.com,IN,mid-market,2020-06-09T00:00:00
CUST-02693,Customer 2693,customer2693@example.com,BR,small-business,2022-05-02T00:00:00
CUST-02694,Customer 2694,customer2694@example.com,UK,small-business,2023-07-14T00:00:00
CUST-02695,Customer 2695,customer2695@example.com,IN,consumer,2022-04-22T00:00:00
CUST-02696,Customer 2696,customer2696@example.com,KR,enterprise,2022-02-16T00:00:00
CUST-02697,Customer 2697,customer2697@example.com,IN,consumer,2023-04-09T00:00:00
CUST-02698,Customer 2698,customer2698@example.com,UK,small-business,2020-01-11T00:00:00
CUST-02699,Customer 2699,customer2699@example.com,US,small-business,2020-04-20T00:00:00
CUST-02700,Customer 2700,customer2700@example.com,BR,small-business,2021-09-20T00:00:00
CUST-02701,Customer 2701,customer2701@example.com,KR,mid-market,2020-11-03T00:00:00
CUST-02702,Customer 2702,customer2702@example.com,AU,consumer,2020-10-30T00:00:00
CUST-02703,Customer 2703,customer2703@example.com,UK,mid-market,2020-09-08T00:00:00
CUST-02704,Customer 2704,customer2704@example.com,US,consumer,2021-01-21T00:00:00
CUST-02705,Customer 2705,customer2705@example.com,JP,enterprise,2020-03-24T00:00:00
CUST-02706,Customer 2706,customer2706@example.com,UK,consumer,2020-10-03T00:00:00
CUST-02707,Customer 2707,customer2707@example.com,CA,enterprise,2021-04-26T00:00:00
CUST-02708,Customer 2708,customer2708@example.com,FR,small-business,2023-11-23T00:00:00
CUST-02709,Customer 2709,customer2709@example.com,UK,small-business,2021-02-21T00:00:00
CUST-02710,Customer 2710,customer2710@example.com,CA,mid-market,2023-05-07T00:00:00
CUST-02711,Customer 2711,customer2711@example.com,BR,mid-market,2020-01-01T00:00:00
CUST-02712,Customer 2712,customer2712@example.com,JP,mid-market,2021-09-11T00:00:00
CUST-02713,Customer 2713,customer2713@example.com,UK,enterprise,2021-02-16T00:00:00
CUST-02714,Customer 2714,customer2714@example.com,KR,mid-market,2022-11-14T00:00:00
